token_id;sentence_ids;tokens_no_punct;lemma_no_punct;PoS;depparse;head;constituency;AoA(m+sd);Zipf_freq;type_of_words
20;1;molti;molto;DET;det;soldati;(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)));;5,080896868;function
21;1;soldati;soldato;NOUN;obj;morire;(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)));6.68 ± 2.14;4,567043756;content
22;1;da;da;ADP;case;parte;(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)));;6,577812618;function
23;1;una;uno;DET;det;parte;(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)));;6,801817508;function
24;1;parte;parte;NOUN;obl;morire;(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)));7.52 ± 3.39;5,847768581;content
25;1;e;e;CCONJ;cc;altra;(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)));;2,741151583;function
26;1;da;da;ADP;case;altra;(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)));;6,577812618;function
27;1;l;il;DET;det;altra;(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)));;6,640107629;function
28;1;altra;altro;PRON;conj;parte;(ROOT (f (ibar (PRON C') (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN guerra)) (fp (PUNCT ,) (sn (DET una) (sa (coord (ADJ grande) (CCONJ e) (ADJ terribile))) (NOUN guerra)) (PUNCT ,)) (f2 (PRON che) (f (ibar (VERB faceva) (VERB morire)) (compt (sn (sq (DET molti)) (NOUN soldati)) (coord (spda (ADP da) (sn (DET una) (NOUN parte))) (CCONJ e) (spda (ADP da) (DET l') (sq (PRON altra)))))))) (PUNCT .)));;5,649409994;function
29;2;noi;noi;PRON;nsubj;stavamo;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));;5,985902456;function
30;2;stavamo;stare;VERB;root;ROOT;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));4.60 ± 2.35;4,738636416;content
31;2;di;di;ADP;case;qua;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));;7,232814475;function
32;2;qua;qua;ADV;advmod;stavamo;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));;5,522856403;content
33;2;e;e;CCONJ;cc;stavano;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));;2,741151583;function
34;2;i;il;DET;det;nemici;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));;6,584780852;function
35;2;nostri;nostro;DET;det:poss;nemici;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));;5,282203194;function
36;2;nemici;nemico;NOUN;nsubj;stavano;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));;4,43371304;content
37;2;stavano;stare;VERB;conj;stavamo;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));4.60 ± 2.35;4,560417392;content
38;2;di;di;ADP;case;là;(ROOT (fc (f (sn (PRON Noi)) (ibar (VERB stavamo)) (compc (spd (ADP di) (savv (ADV qua))))) (CCONJ e) (f (sn (DET i) (sa (DET nostri)) (NOUN nemici)) (ibar (VERB stavano)) (compin (savv (ADP di) (ADV là)))) (PUNCT ,) (fc (CCONJ e) (f (ibar (PRON ci) (VERB sparavamo)) (compt (savv (ADV addosso)) (sn (coord (NOUN giorno) (CCONJ e) (NOUN notte))))) (PUNCT ,) (fc (CCONJ ma) (f (sn (DET la) (NOUN guerra)) (ibar (AUX era)) (compc (sa (ADV tanto) (ADJ lunga) (fac (SCONJ che) (cp (sp (ADP a) (sn (DET un) (sq (ADJ certo)) (NOUN punto))) (fc (f (ibar (PRON ci) (VERB venne) (ADP a) (VERB mancare)) (compin (sn (DET il) (NOUN bronzo)) (sp (ADP per) (sn (DET i) (NOUN cannoni))))) (PUNCT ,) (f (ibar (ADV non) (VERB avevamo)) (compc (savv (ADV più)) (sn (NOUN ferro) (sp (ADP per) (sn (DET le) (NOUN baionette)))))) (PUNCT ,) (f3 (savv (ADV eccetera))))))))))) (PUNCT .)));;7,232814475;function
